upz_id,Estacion,anio,mes,flujo_total_mes,pct_flujo_nocturno,pct_flujo_finde,pct_flujo_pico_am,pct_flujo_pico_pm,concentracion_horaria_gini,ABRIR DOMICILIO,ACCIDENTE CEREBRO VASCULAR,ACCIDENTE DE AVIACIÓN,ACCIDENTE DE TRÁNSITO,ACCIÓN SUBVERSIVA,ACTOS CONTRA EL AMBIENTE,ALARMA,AMENAZA DE SUICIDIO,ANIMAL,ANIMAL PELIGROSO,CAÍDA DE ALTURA,COLAPSO O POSIBILIDAD DE COLAPSO,CONGESTIÓN VEHICULAR,CONVULSIÓN,DAÑOS EN PROPIEDAD PÚBLICA O PRIVADA,DAÑOS EN REDES DE SERVICIOS,DELINCUENTE CAPTURADO POR CIVIL,DELITOS INFORMÁTICOS,DISPAROS,DOLOR TORÁXICO,ELECTROCUCIÓN,ELEMENTO CAÍDO O EN PELIGRO DE CAER,EMBRIAGUEZ,ENFERMO,ESTABLECIMIENTO ILEGAL PARA EL ABORTO,EVENTO NATURAL,EVENTO RESPIRATORIO,EXHIBICIONES O ACTOS OBSCENOS,EXPLOSIÓN,EXTRAVIADO O DESAPARECIDO,FENÓMENO DE REMOCIÓN DE MASA,FUGA DE PRESOS,HABITANTE DE LA CALLE,HALLAZGO DE EXPLOSIVOS,HERIDO,HURTO EFECTUADO,HURTO EN PROCESO,INCENDIO,INCONSCIENTE O PARO CARDIORESPIRATORIO,INDEBIDO USO DE ESTABLECIMIENTO,INFORMACIÓN CONFIDENCIAL,INTENTO DE SUICIDIO,INTENTO O VIOLACIÓN DE DOMICILIO,INTOXICACIÓN,INUNDACIÓN,INVASIÓN DE TERRENO O EDIFICIO,LESIONES PERSONALES,MALTRATO,MANIFESTACIÓN O MOTÍN,MANIOBRAS PELIGROSAS,MATERIALES PELIGROSOS,MENDICIDAD,MENOR EN ESTABLECIMIENTO DE MAYORES,MUERTE NATURAL,MUERTO,NARCÓTICOS,PANDILLAS,PATOLOGÍA GINECOBSTÉTRICA,PERSONA ABANDONADA,PERSONA O VEHÍCULO SOSPECHOSO,PERSONA PIDIENDO AUXILIO,PERSONA TENDIDA EN LA VÍA,PORTE DE ARMAS,QUEMADURAS,QUEMAS,RAPTO,RECONOCIMIENTO,REMISIÓN DE DINERO O ACOMPAÑAMIENTO,RESCATE,RESTOS HUMANOS,RIÑA,RUIDO,SANGRADO VAGINAL,SECUESTRO,SOLICITUD DE APOYO O DESACATO,SUPLANTACIÓN DE PROFESIÓN U OFICIO,SÍNTOMAS GASTROINTESTINALES,TRASTORNO MENTAL,VEHÍCULO ABANDONADO,VEHÍCULO MAL ESTACIONADO,VEHÍCULO RECUPERADO,VERIFICAR SITUACIÓN,VIOLACIÓN DE MEDIDA GUBERNAMENTAL,VIOLENCIA SEXUAL
UPZ41,Alquería,2025,2,416521,0.1681499852348381,0.1956491989599564,0.21593629132744807,0.2131945328086699,0.3739776425838473,1,8,0,116,0,21,4,1,23,10,11,0,1,18,12,15,17,2,13,11,0,5,20,11,0,0,27,5,0,9,0,0,25,0,35,33,78,2,18,0,1,4,9,8,2,0,14,84,0,13,10,1,5,5,0,46,0,0,5,91,4,4,4,1,1,3,0,3,2,0,223,167,2,0,1,4,11,11,24,516,0,102,0,3
UPZ41,Alquería,2025,3,442825,0.17091853440975555,0.24263986902275164,0.21349968949359227,0.2081770451081127,0.3695734771072094,0,9,0,137,0,37,18,7,33,2,5,1,3,24,17,7,24,3,4,14,0,14,20,20,0,0,34,8,0,3,0,0,26,2,16,37,81,26,26,0,2,7,11,4,0,0,12,67,1,19,4,0,0,2,0,41,0,1,4,121,4,4,9,0,5,6,0,0,2,0,223,253,0,2,5,4,9,22,15,407,0,64,0,3
UPZ41,Alquería,2025,4,415377,0.17191370730685618,0.1950733911603194,0.21425837251460722,0.21405133168182158,0.37158703619442895,0,15,0,156,0,24,1,7,21,7,5,0,5,16,6,19,20,0,25,12,0,8,26,16,0,0,23,2,0,4,0,2,22,0,13,31,57,5,22,2,4,3,7,4,0,1,15,67,0,8,6,0,2,6,0,52,0,0,0,110,6,7,9,0,0,5,0,1,2,0,216,245,1,0,3,0,15,19,14,192,0,70,0,0
UPZ41,Alquería,2025,5,453559,0.1742022537310471,0.23174052328363012,0.21539424859830805,0.21195698905765292,0.3712388208222818,5,6,0,169,0,26,4,5,13,15,1,0,4,16,15,8,36,1,10,11,1,5,22,8,0,0,30,9,0,8,0,0,15,1,29,43,96,26,26,0,3,9,7,5,6,0,19,59,0,10,6,1,0,4,0,35,0,0,6,103,5,3,5,0,3,2,0,1,3,0,210,383,0,4,4,3,12,23,26,161,0,73,0,2
UPZ41,Alquería,2025,6,402191,0.1714235276274208,0.2529345509969144,0.2049971282301195,0.2166159859370299,0.3692092190029115,1,18,0,150,0,17,1,4,23,12,1,0,6,17,14,15,26,1,20,14,0,6,25,9,0,0,28,1,0,1,1,0,17,3,16,44,64,6,29,1,3,5,11,6,2,1,6,64,2,13,6,1,0,5,0,54,0,1,4,91,9,9,4,0,1,8,1,1,7,0,232,451,0,0,4,0,9,22,17,192,0,73,0,6
UPZ41,Alquería,2025,7,467052,0.1703686099192381,0.1810119644065329,0.20805392119078817,0.21762887215984517,0.37299147989231746,3,9,0,140,0,21,6,7,27,8,0,0,10,27,11,12,23,1,15,20,1,3,29,23,0,0,23,8,0,9,0,0,15,1,23,32,79,13,35,0,6,7,9,6,1,0,14,70,0,16,2,0,1,2,0,55,0,0,4,82,25,8,3,0,8,6,1,2,4,0,232,283,0,1,2,2,13,25,30,168,1,123,0,6
UPZ41,Alquería,2025,8,436836,0.1690680255290315,0.2600174894010567,0.20538829217372195,0.20820857255354414,0.3681955775928114,0,15,0,129,0,13,2,4,24,10,8,0,6,10,4,15,13,0,5,9,0,8,21,10,0,1,33,6,0,11,0,0,17,1,26,24,58,5,42,2,2,18,6,3,23,0,18,101,1,8,5,0,0,8,0,30,0,0,2,78,5,1,1,0,6,2,1,5,5,0,281,213,4,2,4,5,13,18,29,207,1,64,0,4
UPZ41,Alquería,2025,9,453244,0.16806400084722578,0.186563969958786,0.21054884344856192,0.21129899127180946,0.3727365024872548,3,11,0,154,0,11,3,6,16,12,2,0,9,13,4,7,21,0,7,13,0,9,31,16,0,0,24,5,0,6,0,0,17,0,23,33,79,8,42,0,1,4,6,8,0,0,16,69,0,20,4,0,0,4,0,46,0,0,3,65,8,5,2,0,7,4,1,1,4,0,219,305,0,1,2,1,8,14,10,190,1,60,0,5
UPZ41,Alquería,2025,10,478807,0.16497670251270344,0.19660948983619705,0.20355800980353253,0.21334483413985175,0.3725478985617727,0,10,0,205,0,11,4,4,31,11,9,0,12,16,7,28,10,2,9,8,0,3,32,19,0,0,16,5,1,5,0,0,22,0,23,28,90,5,43,0,5,9,12,16,1,0,14,68,2,21,6,0,0,10,0,36,0,5,2,88,13,2,3,0,1,2,0,1,0,0,219,343,0,2,14,2,15,10,15,122,4,79,5,2
UPZ41,Alquería,2025,11,465502,0.1633870531168502,0.28410833895450505,0.19248037602416315,0.20107324995381332,0.36344133143717244,0,11,0,141,0,10,0,3,19,22,10,2,14,31,5,10,15,3,11,15,0,5,32,17,0,0,23,2,2,7,0,0,17,0,33,23,65,2,42,0,0,14,7,10,1,0,18,83,0,9,15,1,2,3,0,40,1,3,1,75,10,11,1,0,6,4,0,1,1,0,264,441,0,1,4,2,8,22,13,159,0,79,0,1
UPZ41,Alquería,2025,12,0,,,,,,1,8,0,163,0,23,2,1,51,10,15,1,12,31,12,16,14,3,5,9,0,5,28,20,0,0,20,1,5,9,0,0,29,2,21,32,58,4,29,2,4,5,7,9,2,0,17,75,2,15,98,1,0,2,0,37,0,0,1,87,7,7,3,0,16,6,0,4,0,0,248,586,0,1,2,4,11,23,9,169,2,80,0,1
UPZ41,Alquería,2026,1,353897,0.16370299833002258,0.23274286021073928,0.19009485810843268,0.2176678525107588,0.36896316819112157,0,10,0,113,0,20,4,3,29,13,4,0,5,18,8,12,21,3,14,8,0,8,26,15,0,0,11,2,0,5,0,0,13,1,12,28,59,3,28,0,3,8,20,5,0,0,18,63,0,12,19,0,2,1,0,41,0,2,0,76,5,3,1,1,8,2,1,0,1,1,182,468,0,0,0,2,4,17,18,176,0,80,0,4
UPZ41,Alquería,2026,2,419478,0.16675010370031323,0.1925845932325414,0.20776774944097187,0.21005869199338226,0.3706290913945427,3,17,0,172,0,22,3,1,23,6,5,1,11,17,7,19,26,2,13,7,0,14,15,17,0,1,24,0,0,6,0,0,18,0,36,19,62,3,38,1,1,7,7,3,1,0,14,66,0,11,8,0,0,2,0,48,0,2,5,74,7,9,3,1,3,6,0,0,0,0,184,290,0,1,6,4,16,26,17,261,1,75,0,3
UPZ41,Alquería,2026,3,442603,0.16728987376949547,0.2004527759640129,0.20681739617670916,0.21049563604403948,0.3696251682282618,1,12,0,193,0,33,7,7,20,16,5,0,13,17,16,16,24,3,10,21,0,7,13,12,0,0,37,3,0,10,0,0,26,0,23,42,70,5,37,0,6,6,5,7,0,1,9,78,0,22,8,3,0,4,1,39,0,1,5,82,4,4,6,1,11,4,2,1,0,0,245,365,0,1,4,2,4,41,12,289,1,95,15,2
UPZ41,Alquería,2026,4,410559,0.17064051695371432,0.1881069468699992,0.20773871721238604,0.21214003346656632,0.3683424103884379,0,5,0,155,0,18,8,4,16,13,12,0,5,18,12,6,19,0,8,13,0,2,17,12,0,0,16,3,0,5,0,0,19,3,27,31,63,6,36,0,1,1,4,6,3,0,16,76,1,22,4,0,0,3,0,51,0,5,1,77,7,4,1,0,11,3,0,2,0,0,233,290,1,0,2,1,10,24,15,241,3,72,0,0
UPZ41,Alquería,2026,5,428645,0.16489169359259995,0.25164880028928366,0.20642489705933814,0.20620326843891798,0.36868572283980133,0,11,0,169,0,28,6,1,43,8,15,0,8,19,1,6,18,0,19,8,8,2,33,12,0,0,10,5,0,5,0,0,33,0,19,20,61,14,30,0,6,4,8,16,1,1,10,59,0,14,11,1,0,3,0,41,0,3,5,71,7,2,1,0,4,0,0,1,3,0,207,348,0,0,1,1,12,25,31,308,0,79,10,6
UPZ41,Alquería,2026,6,260968,0.24512583918334815,0.22244106557125778,0.3942130835964563,0.0,0.6371627300409757,0,11,0,128,0,34,3,3,28,10,6,0,7,12,8,25,20,1,3,6,0,3,43,12,0,0,18,4,0,11,0,0,21,2,21,25,49,10,24,2,2,8,4,5,0,0,11,47,0,7,9,1,2,3,1,23,0,0,3,76,5,7,1,0,10,10,0,1,0,0,184,339,0,1,8,3,8,8,35,279,1,63,4,1
UPZ41,Alquería,2026,7,421984,0.16378820050049292,0.20323282399332676,0.19722074770607417,0.20895815955107302,0.36757317812997653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPZ105,Avenida Rojas - UNISALESIANA,2023,1,328960,0.12243433852140077,0.13157222762645915,0.26919382295719846,0.25995257782101167,0.47374680812256814,0,0,0,57,0,0,3,1,10,2,0,0,2,3,0,1,0,0,0,1,0,3,0,3,0,0,0,0,0,4,0,0,0,0,3,10,19,0,4,0,0,1,0,0,0,1,1,3,6,1,0,1,0,0,0,2,0,1,0,4,2,1,0,0,3,0,0,0,0,0,25,1,0,1,2,1,1,0,1,4,0,9,0,1
UPZ105,Avenida Rojas - UNISALESIANA,2023,2,401251,0.13013550121993464,0.12371059511378164,0.26848032777488406,0.2295097083870196,0.4505281606774812,0,0,0,40,0,0,3,0,3,2,1,0,10,6,0,1,4,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,1,3,2,9,0,3,0,0,1,0,0,0,0,2,5,0,6,5,0,0,0,0,0,0,0,0,4,1,0,1,0,0,1,0,0,3,0,17,2,0,0,1,1,5,3,4,13,0,5,0,0
UPZ105,Avenida Rojas - UNISALESIANA,2023,3,428703,0.1390846343505877,0.1189751412982881,0.26333615580016934,0.22714093439980593,0.4394158076803754,0,0,0,58,0,0,1,3,4,3,0,0,8,1,2,0,1,0,0,0,0,1,3,4,0,0,4,1,0,0,0,0,3,0,10,3,20,0,2,0,0,0,0,0,0,0,4,3,0,5,1,1,0,0,0,5,0,0,1,9,1,2,0,0,0,1,1,0,1,0,15,1,0,0,2,0,3,0,0,9,0,19,0,0
UPZ105,Avenida Rojas - UNISALESIANA,2023,4,345354,0.13584032615808705,0.17753956809534566,0.25843916676801193,0.2221517631184234,0.434159345676224,0,0,0,45,0,0,3,1,3,1,0,0,5,3,0,2,5,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,9,2,6,0,9,0,0,2,1,0,1,0,1,6,0,8,1,1,0,0,1,2,0,0,1,4,1,1,2,0,0,0,0,0,0,0,13,1,0,1,1,0,2,0,4,7,0,9,0,0
UPZ105,Avenida Rojas - UNISALESIANA,2023,5,410532,0.13705874328919548,0.13362417546013466,0.2539363557530229,0.2345054709498894,0.43974972312349175,0,2,0,70,0,0,2,2,1,2,1,0,0,4,0,0,0,0,1,1,0,1,0,2,0,0,3,0,0,1,0,0,1,1,7,5,17,3,11,0,2,2,0,2,1,0,3,5,0,5,0,0,0,1,0,2,0,0,2,5,0,0,0,0,0,0,0,0,1,0,22,4,0,0,2,0,2,0,3,1,0,10,0,0
UPZ105,Avenida Rojas - UNISALESIANA,2023,6,366486,0.12947561434816063,0.14295225465638522,0.2809875411339042,0.22864720616885775,0.45793427306909407,0,2,0,37,0,0,1,1,4,6,0,0,4,1,0,0,6,0,3,1,0,2,3,6,0,0,4,2,0,1,0,0,0,1,10,5,13,0,6,0,1,1,0,1,0,0,1,4,3,0,1,1,0,0,0,3,0,0,5,8,0,1,1,0,0,1,0,0,0,0,18,10,0,1,1,2,4,2,2,6,0,9,0,1
UPZ105,Avenida Rojas - UNISALESIANA,2023,7,345828,0.12415131221300763,0.18632672889413235,0.28095180263020925,0.2300160773563737,0.4615254307536309,0,0,0,56,0,1,0,0,4,4,3,0,4,5,0,2,0,0,1,1,0,4,0,0,0,0,3,0,0,1,0,0,0,0,7,7,17,1,2,0,0,1,0,0,0,0,1,1,2,3,0,0,0,0,0,1,0,0,3,11,0,0,0,0,1,0,0,0,0,0,35,9,0,0,3,1,0,1,2,5,0,30,0,0
UPZ105,Avenida Rojas - UNISALESIANA,2023,8,422716,0.13262095591366307,0.12989335629595283,0.2704250607973202,0.22309777723104873,0.4460092591716424,0,3,0,53,0,0,2,0,3,3,0,0,4,0,0,0,2,0,1,2,0,2,2,3,0,0,1,1,0,2,0,0,0,0,9,3,13,0,9,0,0,1,0,1,0,2,2,4,1,1,2,0,0,0,0,1,0,0,1,11,1,0,0,0,2,0,0,0,0,0,30,3,0,0,0,0,2,0,1,8,0,4,0,0
UPZ105,Avenida Rojas - UNISALESIANA,2023,9,432404,0.12992941785922424,0.14123828641733194,0.2734225400320071,0.2248892239664758,0.45016658803649673,0,0,0,49,0,0,1,1,2,0,0,0,1,1,0,0,1,1,0,7,0,1,4,0,0,0,1,0,0,2,0,0,2,1,7,5,12,0,5,0,0,3,0,1,0,0,3,7,3,4,0,2,0,0,0,0,0,0,0,7,3,2,0,0,1,0,0,1,0,0,21,4,0,0,3,2,5,3,6,4,0,10,0,0
UPZ105,Avenida Rojas - UNISALESIANA,2023,10,424889,0.12748741435998578,0.12974682799507636,0.278277385387713,0.2296693960069571,0.4582083987425736,0,3,0,54,0,1,0,0,1,0,0,0,3,2,1,0,1,0,1,2,0,0,0,1,0,0,0,1,0,1,0,0,3,2,14,2,17,3,6,0,0,2,0,1,0,0,1,6,7,3,1,0,0,0,0,1,0,3,1,17,1,5,0,0,2,0,0,0,0,0,24,0,0,0,4,0,1,3,4,8,0,11,0,0
UPZ105,Avenida Rojas - UNISALESIANA,2023,11,412740,0.12943257256384164,0.13123273731647042,0.2765663613897369,0.2341910161360663,0.4572632488572306,0,1,0,73,0,3,0,2,6,3,0,0,2,5,0,0,4,0,0,0,0,0,0,2,0,0,3,1,0,4,0,0,1,1,4,4,11,14,9,0,0,1,0,2,0,0,3,4,3,5,0,0,0,0,0,2,0,0,3,14,3,0,0,0,2,0,0,1,1,0,21,15,1,0,1,2,2,7,3,4,0,17,0,0
UPZ105,Avenida Rojas - UNISALESIANA,2023,12,355015,0.140667295748067,0.16737884314747264,0.26214666985902,0.24707406729293127,0.45141038641559744,0,5,0,67,0,0,1,0,3,2,0,0,9,5,0,0,1,0,0,1,0,0,0,3,0,0,5,1,0,2,1,0,0,2,6,7,13,2,3,0,0,1,0,3,0,4,3,9,0,2,1,1,0,0,0,0,0,2,0,9,2,2,0,0,0,0,0,0,5,0,34,11,0,0,4,0,2,2,7,2,0,13,0,1
UPZ105,Avenida Rojas - UNISALESIANA,2024,1,339672,0.1160472455780871,0.1264896723898349,0.289632351209402,0.24882239336771944,0.48293378121638914,0,3,0,28,0,0,0,0,3,1,2,0,0,8,1,2,1,0,1,0,0,0,1,4,0,0,2,0,0,0,0,0,1,0,7,3,11,8,1,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,0,9,6,0,0,3,0,3,1,3,7,1,5,0,0
UPZ105,Avenida Rojas - UNISALESIANA,2024,2,448491,0.12226555270897298,0.10545362114289919,0.2811628326989839,0.24655344254399753,0.47442432884197605,0,2,0,49,0,1,4,0,3,1,0,0,3,2,1,0,1,1,0,0,0,1,1,2,0,0,4,0,0,0,0,0,0,0,12,5,11,1,1,0,0,2,0,2,0,0,1,4,0,4,0,1,0,0,0,1,0,1,1,9,1,1,1,0,1,1,0,0,2,0,17,12,0,0,1,1,1,2,0,5,0,6,0,2
UPZ105,Avenida Rojas - UNISALESIANA,2024,3,388061,0.125931232460876,0.1595135816276307,0.277562032773198,0.24073792522309637,0.46410046788176773,0,2,0,48,0,1,1,0,3,0,3,0,1,3,1,0,2,0,0,1,0,3,2,1,0,0,0,3,0,0,0,0,2,0,5,6,8,0,4,0,0,1,0,0,0,0,1,2,0,6,3,1,0,0,0,4,0,1,0,10,1,1,0,0,0,0,0,0,0,0,14,7,0,0,4,0,1,5,0,4,0,12,0,0
UPZ105,Avenida Rojas - UNISALESIANA,2024,4,448200,0.12286702365015618,0.1122289156626506,0.28423248549754576,0.24340473003123606,0.47397404432544993,0,0,0,31,0,1,1,0,1,1,0,0,3,1,0,2,0,0,0,1,0,2,1,0,0,0,2,0,0,0,0,0,1,0,5,3,10,0,3,0,0,0,0,2,0,0,1,2,3,7,0,0,0,0,0,2,0,1,0,10,0,0,0,0,1,0,0,0,0,0,15,13,0,0,1,1,0,1,4,1,0,3,0,0
UPZ105,Avenida Rojas - UNISALESIANA,2024,5,425733,0.12478243406078457,0.12276238863325135,0.2801920452490176,0.24206251335931206,0.4684717299340197,0,0,0,50,0,1,0,1,5,2,4,0,2,7,1,1,1,0,0,1,0,0,1,3,0,0,1,0,0,2,0,0,2,0,13,4,12,1,3,0,0,1,0,1,0,0,4,7,0,1,0,1,0,0,0,2,0,0,0,8,0,0,0,0,1,0,0,0,1,0,34,15,0,0,1,0,0,0,0,2,0,12,0,0
UPZ105,Avenida Rojas - UNISALESIANA,2024,6,340190,0.12167906170081424,0.17372350745171816,0.28012581204620945,0.24322584438108116,0.4720354801728446,0,2,0,48,0,0,4,0,2,3,1,0,2,4,0,1,8,2,0,6,0,4,3,3,0,0,25,1,0,0,0,0,3,0,11,3,14,0,3,0,1,8,0,1,0,0,3,6,0,7,0,0,0,0,0,4,0,2,1,4,1,0,1,0,0,0,0,0,0,0,25,10,0,0,4,0,5,2,1,5,0,12,0,0
UPZ105,Avenida Rojas - UNISALESIANA,2024,7,374364,0.1141215501490528,0.1268284343580045,0.2799387761643748,0.25268989539592485,0.4855058623870529,0,6,0,43,0,0,5,0,5,4,1,0,4,6,1,0,2,0,1,5,0,0,0,2,0,0,9,1,0,0,0,0,1,2,14,2,15,1,9,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,3,2,6,0,1,0,0,2,0,0,1,0,0,27,13,0,1,2,1,7,3,0,2,0,16,0,1
UPZ105,Avenida Rojas - UNISALESIANA,2024,8,646565,0.11718079388769884,0.14288277280706502,0.25873964721257725,0.2533094120467393,0.47319185490502375,0,4,0,59,0,1,1,0,0,2,0,0,6,6,1,0,2,2,0,4,0,2,1,2,0,0,3,0,0,2,0,0,0,0,11,8,14,2,8,0,1,2,0,0,0,0,6,2,0,4,2,1,0,0,0,1,0,0,1,10,1,0,0,0,0,1,0,0,1,0,28,15,0,0,2,1,2,12,5,11,0,13,0,1
UPZ105,Avenida Rojas - UNISALESIANA,2024,9,408868,0.11940773061232476,0.12587681109795826,0.28638338045530587,0.2364088165373666,0.47393739136673285,0,1,0,53,0,0,1,1,5,2,0,0,9,4,0,1,1,1,1,0,0,7,2,9,0,0,10,3,0,4,0,0,2,0,12,7,14,1,1,0,1,0,1,3,0,0,2,5,0,3,0,1,0,0,0,3,0,1,0,3,1,0,1,0,1,2,0,1,2,0,13,8,0,0,1,0,6,3,3,6,0,15,0,1
UPZ105,Avenida Rojas - UNISALESIANA,2024,10,457228,0.12326891616436439,0.11373756637826204,0.2838758781177006,0.2473317469621283,0.475791800443834,0,4,0,80,0,2,0,0,5,2,1,0,4,3,0,2,0,0,2,4,0,0,1,4,0,0,2,0,0,0,0,0,0,1,12,15,12,2,8,0,0,1,0,3,1,0,2,6,1,2,0,0,0,0,0,2,0,0,1,9,0,2,0,4,2,1,0,3,0,0,23,2,0,0,3,0,9,1,1,4,0,12,0,3
UPZ105,Avenida Rojas - UNISALESIANA,2024,11,415340,0.1278181730630327,0.15887465690759378,0.27760389078826986,0.24191746520922616,0.46324537326848686,0,2,0,58,0,0,2,0,1,1,0,0,2,0,1,1,1,0,0,2,0,0,1,9,0,0,5,0,0,1,0,0,0,0,10,13,12,5,9,0,1,4,0,2,0,0,9,11,0,3,0,0,0,0,0,5,0,0,1,3,1,1,0,0,2,0,0,0,0,0,37,10,0,0,4,1,12,4,3,7,0,12,0,1
UPZ105,Avenida Rojas - UNISALESIANA,2024,12,376360,0.13460250823679457,0.14118397279200764,0.26582527367414177,0.24632266978424913,0.457486626279803,0,4,0,60,0,1,0,1,1,1,2,0,3,3,0,0,6,0,0,1,0,4,7,5,0,0,4,0,0,0,0,0,0,1,8,8,19,2,2,0,0,4,0,0,0,0,0,6,0,8,0,0,0,2,0,5,0,0,0,8,1,0,2,0,3,1,0,0,0,0,32,20,0,0,6,0,9,4,2,5,0,10,0,0
UPZ105,Avenida Rojas - UNISALESIANA,2025,1,345480,0.11811682297093898,0.12049322681486627,0.2808237814055806,0.2518409169850643,0.4778429045579098,0,0,0,24,0,1,0,0,5,2,0,0,0,2,1,1,0,0,1,3,0,0,2,2,0,0,3,0,0,2,0,0,0,0,5,11,8,0,3,0,0,1,0,1,0,0,2,2,0,1,0,0,0,0,0,13,0,0,0,7,0,0,2,0,0,0,0,0,0,0,14,6,0,1,5,0,1,1,1,7,0,14,0,0
UPZ105,Avenida Rojas - UNISALESIANA,2025,2,427609,0.12434958104249443,0.10950424336251108,0.2803729575383119,0.24600043497681293,0.4714089468026476,0,1,0,57,0,0,1,1,1,0,0,0,3,6,1,3,2,0,1,4,0,4,2,1,0,0,5,0,0,0,0,0,3,0,19,7,13,0,6,0,0,0,0,1,0,0,0,3,0,4,0,4,0,1,0,16,0,0,1,10,0,1,0,0,0,0,1,0,4,0,23,13,0,1,3,3,1,2,1,8,0,6,0,0
UPZ105,Avenida Rojas - UNISALESIANA,2025,3,438206,0.12435703755767835,0.1446488637763974,0.2803293428204999,0.24275112618266295,0.4699810134959357,0,1,0,63,0,1,3,0,3,4,0,0,12,2,4,1,2,1,0,0,0,4,1,4,0,0,5,0,0,0,0,0,0,0,3,7,18,1,2,0,0,10,1,1,0,0,0,3,0,6,0,1,0,0,0,5,0,0,0,8,0,2,0,0,0,0,0,1,0,0,30,9,0,0,4,2,4,5,3,8,0,14,0,0
UPZ105,Avenida Rojas - UNISALESIANA,2025,4,406433,0.12401798082340755,0.11776848828712236,0.2838745869552915,0.24549679775018268,0.4747558843236975,0,1,0,59,0,2,4,0,4,2,1,0,2,2,3,1,1,1,0,2,0,4,1,4,0,0,4,0,0,0,0,1,1,1,25,10,13,0,2,1,0,1,0,2,2,0,3,11,1,0,0,0,0,0,0,5,0,0,7,10,1,0,0,0,1,1,0,2,2,0,34,14,0,0,3,0,9,5,3,9,0,25,0,1
UPZ105,Avenida Rojas - UNISALESIANA,2025,5,432353,0.12313780637580865,0.13685576369309338,0.2880701648884129,0.23739166838208595,0.4724728212055119,0,1,0,56,0,2,0,2,9,3,0,0,2,2,0,1,3,1,0,1,0,4,1,4,0,0,9,0,0,0,0,0,2,0,14,2,18,0,1,0,1,2,1,0,0,0,3,7,0,2,7,0,0,0,0,2,0,0,1,13,2,3,2,0,0,1,1,2,0,0,21,19,0,0,2,0,2,7,3,9,0,17,0,1
UPZ105,Avenida Rojas - UNISALESIANA,2025,6,352469,0.1222717458840352,0.1557924242983071,0.28837145961772526,0.24263694112106313,0.4767311687930948,0,6,0,45,0,1,2,1,2,0,1,0,4,3,4,0,1,0,1,1,0,0,1,4,0,1,8,0,0,1,0,1,0,0,11,6,15,1,10,0,1,1,0,2,0,0,4,3,1,4,0,0,0,0,0,6,0,0,4,7,1,2,0,0,0,0,2,1,0,0,40,8,0,0,0,0,3,5,4,5,0,17,0,0
UPZ105,Avenida Rojas - UNISALESIANA,2025,7,431594,0.11874354138380051,0.1079370890234804,0.2906226685264392,0.24739222510044162,0.4841871064009231,0,2,0,54,0,0,1,1,6,1,0,0,1,3,1,2,5,1,1,1,0,4,5,4,0,0,4,0,0,0,0,0,1,0,19,9,15,0,2,0,0,1,1,1,0,0,0,9,3,4,0,1,0,0,0,1,0,0,0,7,2,3,1,0,6,0,0,0,4,0,24,32,0,0,4,0,3,8,1,6,0,14,0,0
UPZ105,Avenida Rojas - UNISALESIANA,2025,8,410187,0.12330961244505555,0.15717953031178464,0.28479205825635623,0.23730396136396326,0.4701368928480587,0,9,0,70,0,0,1,1,1,2,1,0,7,3,2,2,1,0,0,3,0,0,7,1,0,0,3,2,0,0,0,0,1,0,26,5,25,0,2,0,2,1,0,0,0,0,1,13,0,2,1,0,0,0,0,2,0,0,1,7,1,0,1,0,0,1,0,1,0,0,33,25,0,1,3,0,1,0,4,7,0,20,0,3
UPZ105,Avenida Rojas - UNISALESIANA,2025,9,455736,0.12203117594396756,0.11010980041076412,0.2906463391086067,0.2407183106008742,0.4785263105540634,0,1,0,57,0,0,2,1,5,4,2,0,3,3,3,0,5,0,0,2,0,2,3,4,0,0,4,1,0,2,0,1,3,1,17,15,22,1,7,0,0,4,1,4,0,0,1,3,1,2,0,0,0,0,0,2,0,0,4,8,5,3,0,0,5,0,0,1,0,0,25,24,1,0,4,0,6,3,4,1,0,19,0,0
UPZ105,Avenida Rojas - UNISALESIANA,2025,10,453083,0.12053641385794656,0.11212294436118768,0.2911342954822847,0.23744876766508566,0.47727228418045553,0,6,0,84,0,0,0,1,6,0,1,0,5,5,0,0,2,0,3,1,0,1,0,4,0,0,1,0,0,1,0,0,0,0,10,9,15,72,6,0,1,1,0,4,0,0,2,3,2,3,0,0,0,0,0,3,0,1,0,5,1,1,0,0,1,0,0,0,5,0,32,13,0,0,2,0,0,5,3,11,0,15,0,0
