upz_id,cod_localidad,localidad,anio,mes,upz_nuse_hurto,upz_nuse_orden_publico,upz_nuse_otros,upz_nuse_violencia,upz_nuse_total,poblacion_localidad,dai_total,dai_hurto_personas,ir_total,indice_seguridad_nocturna_2019
UPZ108,16,PUENTE ARANDA,2025,3,133.0,265.0,1100.0,292.0,1790.0,249519.0,8727.0,4312.0,29954.0,41.012262222222226
UPZ108,16,PUENTE ARANDA,2025,4,120.0,237.0,955.0,272.0,1584.0,249519.0,8727.0,4312.0,29954.0,41.012262222222226
UPZ108,16,PUENTE ARANDA,2025,5,116.0,264.0,1102.0,269.0,1751.0,249519.0,8727.0,4312.0,29954.0,41.012262222222226
UPZ108,16,PUENTE ARANDA,2025,6,96.0,348.0,807.0,349.0,1600.0,249519.0,8727.0,4312.0,29954.0,41.012262222222226
UPZ108,16,PUENTE ARANDA,2025,7,101.0,284.0,896.0,272.0,1553.0,249519.0,8727.0,4312.0,29954.0,41.012262222222226
UPZ108,16,PUENTE ARANDA,2025,8,125.0,317.0,1053.0,266.0,1761.0,249519.0,8727.0,4312.0,29954.0,41.012262222222226
UPZ108,16,PUENTE ARANDA,2025,9,128.0,264.0,959.0,296.0,1647.0,249519.0,8727.0,4312.0,29954.0,41.012262222222226
UPZ108,16,PUENTE ARANDA,2025,10,110.0,361.0,1035.0,362.0,1868.0,249519.0,8727.0,4312.0,29954.0,41.012262222222226
UPZ108,16,PUENTE ARANDA,2025,11,164.0,326.0,995.0,325.0,1810.0,249519.0,8727.0,4312.0,29954.0,41.012262222222226
UPZ108,16,PUENTE ARANDA,2025,12,104.0,350.0,1043.0,336.0,1833.0,249519.0,8727.0,4312.0,29954.0,41.012262222222226
UPZ40,16,PUENTE ARANDA,2025,1,179.0,823.0,876.0,542.0,2420.0,249519.0,8727.0,4312.0,29954.0,41.012262222222226
UPZ40,16,PUENTE ARANDA,2025,2,204.0,970.0,926.0,551.0,2651.0,249519.0,8727.0,4312.0,29954.0,41.012262222222226
UPZ40,16,PUENTE ARANDA,2025,3,244.0,1148.0,1016.0,676.0,3084.0,249519.0,8727.0,4312.0,29954.0,41.012262222222226
UPZ40,16,PUENTE ARANDA,2025,4,254.0,933.0,865.0,586.0,2638.0,249519.0,8727.0,4312.0,29954.0,41.012262222222226
UPZ40,16,PUENTE ARANDA,2025,5,210.0,1052.0,877.0,769.0,2908.0,249519.0,8727.0,4312.0,29954.0,41.012262222222226
UPZ40,16,PUENTE ARANDA,2025,6,227.0,1272.0,947.0,660.0,3106.0,249519.0,8727.0,4312.0,29954.0,41.012262222222226
UPZ40,16,PUENTE ARANDA,2025,7,215.0,1336.0,970.0,660.0,3181.0,249519.0,8727.0,4312.0,29954.0,41.012262222222226
UPZ40,16,PUENTE ARANDA,2025,8,219.0,1129.0,937.0,683.0,2968.0,249519.0,8727.0,4312.0,29954.0,41.012262222222226
UPZ40,16,PUENTE ARANDA,2025,9,205.0,992.0,967.0,715.0,2879.0,249519.0,8727.0,4312.0,29954.0,41.012262222222226
UPZ40,16,PUENTE ARANDA,2025,10,210.0,1168.0,1113.0,686.0,3177.0,249519.0,8727.0,4312.0,29954.0,41.012262222222226
UPZ40,16,PUENTE ARANDA,2025,11,213.0,1094.0,1069.0,679.0,3055.0,249519.0,8727.0,4312.0,29954.0,41.012262222222226
UPZ40,16,PUENTE ARANDA,2025,12,140.0,1307.0,1297.0,781.0,3525.0,249519.0,8727.0,4312.0,29954.0,41.012262222222226
UPZ42,06,TUNJUELITO,2025,1,162.0,816.0,974.0,744.0,2696.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ42,06,TUNJUELITO,2025,2,147.0,767.0,1079.0,870.0,2863.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ42,06,TUNJUELITO,2025,3,191.0,1007.0,1286.0,1046.0,3530.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ42,06,TUNJUELITO,2025,4,163.0,927.0,1212.0,1099.0,3401.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ42,06,TUNJUELITO,2025,5,185.0,1081.0,1324.0,979.0,3569.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ42,06,TUNJUELITO,2025,6,210.0,1096.0,1204.0,1081.0,3591.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ42,06,TUNJUELITO,2025,7,208.0,982.0,1242.0,1018.0,3450.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ42,06,TUNJUELITO,2025,8,195.0,1081.0,1296.0,1052.0,3624.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ42,06,TUNJUELITO,2025,9,178.0,1116.0,1212.0,1106.0,3612.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ42,06,TUNJUELITO,2025,10,182.0,1067.0,1459.0,1014.0,3722.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ42,06,TUNJUELITO,2025,11,195.0,1143.0,1349.0,994.0,3681.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ42,06,TUNJUELITO,2025,12,175.0,1314.0,1809.0,1077.0,4375.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ62,06,TUNJUELITO,2025,1,43.0,367.0,303.0,398.0,1111.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ62,06,TUNJUELITO,2025,2,67.0,436.0,345.0,519.0,1367.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ62,06,TUNJUELITO,2025,3,88.0,456.0,454.0,537.0,1535.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ62,06,TUNJUELITO,2025,4,67.0,494.0,465.0,443.0,1469.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ62,06,TUNJUELITO,2025,5,80.0,545.0,447.0,560.0,1632.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ62,06,TUNJUELITO,2025,6,60.0,449.0,412.0,440.0,1361.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ62,06,TUNJUELITO,2025,7,92.0,497.0,392.0,473.0,1454.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ62,06,TUNJUELITO,2025,8,50.0,493.0,419.0,504.0,1466.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ62,06,TUNJUELITO,2025,9,79.0,453.0,339.0,407.0,1278.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ62,06,TUNJUELITO,2025,10,82.0,403.0,392.0,357.0,1234.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ62,06,TUNJUELITO,2025,11,56.0,461.0,454.0,380.0,1351.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ62,06,TUNJUELITO,2025,12,69.0,472.0,432.0,482.0,1455.0,175399.0,3519.0,1620.0,18941.0,42.47902622222223
UPZ56,05,USME,2025,1,47.0,196.0,283.0,274.0,800.0,399153.0,4377.0,1612.0,38415.0,25.858706111111115
UPZ56,05,USME,2025,2,31.0,180.0,246.0,229.0,686.0,399153.0,4377.0,1612.0,38415.0,25.858706111111115
UPZ56,05,USME,2025,3,30.0,213.0,339.0,287.0,869.0,399153.0,4377.0,1612.0,38415.0,25.858706111111115
UPZ56,05,USME,2025,4,24.0,225.0,255.0,243.0,747.0,399153.0,4377.0,1612.0,38415.0,25.858706111111115
UPZ56,05,USME,2025,5,35.0,235.0,340.0,301.0,911.0,399153.0,4377.0,1612.0,38415.0,25.858706111111115
UPZ56,05,USME,2025,6,34.0,254.0,299.0,326.0,913.0,399153.0,4377.0,1612.0,38415.0,25.858706111111115
UPZ56,05,USME,2025,7,43.0,235.0,353.0,308.0,939.0,399153.0,4377.0,1612.0,38415.0,25.858706111111115
UPZ56,05,USME,2025,8,51.0,286.0,369.0,356.0,1062.0,399153.0,4377.0,1612.0,38415.0,25.858706111111115
UPZ56,05,USME,2025,9,45.0,274.0,372.0,325.0,1016.0,399153.0,4377.0,1612.0,38415.0,25.858706111111115
UPZ56,05,USME,2025,10,43.0,223.0,291.0,313.0,870.0,399153.0,4377.0,1612.0,38415.0,25.858706111111115
UPZ56,05,USME,2025,11,44.0,280.0,271.0,320.0,915.0,399153.0,4377.0,1612.0,38415.0,25.858706111111115
UPZ56,05,USME,2025,12,40.0,249.0,382.0,330.0,1001.0,399153.0,4377.0,1612.0,38415.0,25.858706111111115
UPZ54,18,RAFAEL URIBE URIBE,2025,1,101.0,551.0,431.0,544.0,1627.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ54,18,RAFAEL URIBE URIBE,2025,2,105.0,502.0,534.0,619.0,1760.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ54,18,RAFAEL URIBE URIBE,2025,3,80.0,650.0,602.0,732.0,2064.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ54,18,RAFAEL URIBE URIBE,2025,4,98.0,589.0,487.0,687.0,1861.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ54,18,RAFAEL URIBE URIBE,2025,5,101.0,633.0,498.0,712.0,1944.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ54,18,RAFAEL URIBE URIBE,2025,6,118.0,720.0,435.0,822.0,2095.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ54,18,RAFAEL URIBE URIBE,2025,7,102.0,625.0,470.0,703.0,1900.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ54,18,RAFAEL URIBE URIBE,2025,8,106.0,714.0,612.0,722.0,2154.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ54,18,RAFAEL URIBE URIBE,2025,9,86.0,693.0,567.0,719.0,2065.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ54,18,RAFAEL URIBE URIBE,2025,10,99.0,644.0,651.0,693.0,2087.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ54,18,RAFAEL URIBE URIBE,2025,11,96.0,736.0,546.0,641.0,2019.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ54,18,RAFAEL URIBE URIBE,2025,12,59.0,823.0,645.0,801.0,2328.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2025,1,74.0,408.0,311.0,371.0,1164.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2025,2,69.0,394.0,290.0,467.0,1220.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2025,3,74.0,465.0,435.0,570.0,1544.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2025,4,56.0,452.0,446.0,538.0,1492.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2025,5,57.0,463.0,454.0,602.0,1576.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2025,6,80.0,476.0,376.0,671.0,1603.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2025,7,51.0,499.0,423.0,685.0,1658.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2025,8,83.0,617.0,385.0,602.0,1687.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2025,9,64.0,459.0,378.0,617.0,1518.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2025,10,72.0,496.0,477.0,561.0,1606.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2025,11,71.0,597.0,406.0,602.0,1676.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2025,12,73.0,500.0,484.0,670.0,1727.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2025,1,161.0,850.0,766.0,588.0,2365.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2025,2,161.0,755.0,918.0,709.0,2543.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2025,3,168.0,1072.0,1057.0,903.0,3200.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2025,4,192.0,881.0,899.0,885.0,2857.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2025,5,216.0,1027.0,963.0,900.0,3106.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2025,6,213.0,979.0,944.0,958.0,3094.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2025,7,196.0,1054.0,1064.0,918.0,3232.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2025,8,199.0,1076.0,1103.0,935.0,3313.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2025,9,226.0,1151.0,1054.0,980.0,3411.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2025,10,248.0,1077.0,1082.0,976.0,3383.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2025,11,172.0,1004.0,1047.0,962.0,3185.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2025,12,145.0,1109.0,1295.0,1014.0,3563.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2025,1,86.0,487.0,411.0,312.0,1296.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2025,2,76.0,548.0,412.0,378.0,1414.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2025,3,116.0,651.0,468.0,389.0,1624.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2025,4,108.0,565.0,377.0,292.0,1342.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2025,5,107.0,516.0,484.0,480.0,1587.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2025,6,82.0,506.0,451.0,350.0,1389.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2025,7,97.0,533.0,529.0,430.0,1589.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2025,8,98.0,579.0,478.0,461.0,1616.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2025,9,85.0,525.0,437.0,428.0,1475.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2025,10,94.0,534.0,489.0,401.0,1518.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2025,11,77.0,589.0,464.0,418.0,1548.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2025,12,93.0,732.0,678.0,454.0,1957.0,375043.0,5612.0,2429.0,43643.0,40.15385066666667
UPZ38,15,ANTONIO NARIÑO,2025,1,204.0,853.0,826.0,459.0,2342.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ38,15,ANTONIO NARIÑO,2025,2,200.0,896.0,990.0,575.0,2661.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ38,15,ANTONIO NARIÑO,2025,3,235.0,1101.0,1113.0,700.0,3149.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ38,15,ANTONIO NARIÑO,2025,4,199.0,919.0,879.0,647.0,2644.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ38,15,ANTONIO NARIÑO,2025,5,215.0,873.0,1095.0,683.0,2866.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ38,15,ANTONIO NARIÑO,2025,6,222.0,931.0,973.0,637.0,2763.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ38,15,ANTONIO NARIÑO,2025,7,237.0,1067.0,1137.0,673.0,3114.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ38,15,ANTONIO NARIÑO,2025,8,230.0,948.0,1083.0,652.0,2913.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ38,15,ANTONIO NARIÑO,2025,9,189.0,1007.0,1007.0,632.0,2835.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ38,15,ANTONIO NARIÑO,2025,10,193.0,1011.0,1141.0,682.0,3027.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ38,15,ANTONIO NARIÑO,2025,11,200.0,1237.0,1049.0,716.0,3202.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ38,15,ANTONIO NARIÑO,2025,12,205.0,1195.0,1297.0,727.0,3424.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2025,1,79.0,305.0,263.0,144.0,791.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2025,2,78.0,312.0,320.0,170.0,880.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2025,3,81.0,331.0,392.0,227.0,1031.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2025,4,96.0,262.0,331.0,204.0,893.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2025,5,70.0,372.0,300.0,203.0,945.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2025,6,85.0,341.0,360.0,198.0,984.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2025,7,120.0,308.0,355.0,183.0,966.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2025,8,119.0,438.0,373.0,241.0,1171.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2025,9,82.0,508.0,372.0,208.0,1170.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2025,10,109.0,358.0,375.0,242.0,1084.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2025,11,70.0,425.0,374.0,204.0,1073.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2025,12,67.0,420.0,426.0,215.0,1128.0,77392.0,2697.0,1361.0,13465.0,41.394650222222225
UPZ95,03,SANTA FE,2025,1,57.0,226.0,219.0,211.0,713.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ95,03,SANTA FE,2025,2,55.0,224.0,214.0,187.0,680.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ95,03,SANTA FE,2025,3,83.0,246.0,308.0,221.0,858.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ95,03,SANTA FE,2025,4,63.0,190.0,240.0,228.0,721.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ95,03,SANTA FE,2025,5,71.0,279.0,295.0,249.0,894.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ95,03,SANTA FE,2025,6,91.0,281.0,257.0,270.0,899.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ95,03,SANTA FE,2025,7,84.0,327.0,248.0,231.0,890.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ95,03,SANTA FE,2025,9,58.0,264.0,250.0,245.0,817.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ93,03,SANTA FE,2025,1,146.0,671.0,676.0,443.0,1936.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ93,03,SANTA FE,2025,2,184.0,616.0,847.0,506.0,2153.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ93,03,SANTA FE,2025,3,181.0,625.0,962.0,593.0,2361.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ93,03,SANTA FE,2025,4,184.0,649.0,1001.0,609.0,2443.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ93,03,SANTA FE,2025,5,184.0,668.0,937.0,573.0,2362.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ93,03,SANTA FE,2025,6,183.0,708.0,909.0,562.0,2362.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ93,03,SANTA FE,2025,7,242.0,747.0,892.0,605.0,2486.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ93,03,SANTA FE,2025,8,234.0,820.0,1022.0,687.0,2763.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ93,03,SANTA FE,2025,9,262.0,811.0,1032.0,702.0,2807.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ93,03,SANTA FE,2025,10,230.0,734.0,1041.0,618.0,2623.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ93,03,SANTA FE,2025,11,225.0,849.0,1050.0,674.0,2798.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ93,03,SANTA FE,2025,12,188.0,815.0,1055.0,650.0,2708.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ91,03,SANTA FE,2025,12,40.0,232.0,419.0,170.0,861.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ91,03,SANTA FE,2025,1,50.0,194.0,289.0,107.0,640.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ91,03,SANTA FE,2025,2,57.0,186.0,311.0,137.0,691.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ91,03,SANTA FE,2025,3,63.0,291.0,416.0,128.0,898.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ91,03,SANTA FE,2025,4,65.0,212.0,382.0,170.0,829.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ91,03,SANTA FE,2025,5,65.0,262.0,425.0,179.0,931.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ91,03,SANTA FE,2025,6,66.0,206.0,392.0,160.0,824.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ91,03,SANTA FE,2025,7,84.0,259.0,364.0,161.0,868.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ91,03,SANTA FE,2025,8,79.0,297.0,472.0,170.0,1018.0,113315.0,7149.0,3943.0,18831.0,40.005426111111106
UPZ99,02,CHAPINERO,2025,1,137.0,517.0,474.0,326.0,1454.0,161162.0,9254.0,5374.0,22695.0,42.201468444444444
UPZ99,02,CHAPINERO,2025,2,139.0,765.0,720.0,511.0,2135.0,161162.0,9254.0,5374.0,22695.0,42.201468444444444
UPZ99,02,CHAPINERO,2025,3,181.0,813.0,855.0,510.0,2359.0,161162.0,9254.0,5374.0,22695.0,42.201468444444444
UPZ99,02,CHAPINERO,2025,4,144.0,667.0,659.0,419.0,1889.0,161162.0,9254.0,5374.0,22695.0,42.201468444444444
UPZ99,02,CHAPINERO,2025,5,180.0,785.0,722.0,533.0,2220.0,161162.0,9254.0,5374.0,22695.0,42.201468444444444
UPZ99,02,CHAPINERO,2025,6,145.0,704.0,707.0,407.0,1963.0,161162.0,9254.0,5374.0,22695.0,42.201468444444444
UPZ99,02,CHAPINERO,2025,7,155.0,730.0,731.0,424.0,2040.0,161162.0,9254.0,5374.0,22695.0,42.201468444444444
UPZ99,02,CHAPINERO,2025,8,230.0,820.0,740.0,482.0,2272.0,161162.0,9254.0,5374.0,22695.0,42.201468444444444
UPZ99,02,CHAPINERO,2025,9,183.0,827.0,905.0,557.0,2472.0,161162.0,9254.0,5374.0,22695.0,42.201468444444444
UPZ99,02,CHAPINERO,2025,10,163.0,814.0,890.0,546.0,2413.0,161162.0,9254.0,5374.0,22695.0,42.201468444444444
UPZ99,02,CHAPINERO,2025,11,170.0,814.0,893.0,557.0,2434.0,161162.0,9254.0,5374.0,22695.0,42.201468444444444
UPZ99,02,CHAPINERO,2025,12,156.0,776.0,736.0,474.0,2142.0,161162.0,9254.0,5374.0,22695.0,42.201468444444444
UPZ34,04,SAN CRISTÓBAL,2025,1,95.0,559.0,566.0,540.0,1760.0,394686.0,5580.0,1964.0,39259.0,39.46668344444444
UPZ34,04,SAN CRISTÓBAL,2025,2,107.0,563.0,574.0,612.0,1856.0,394686.0,5580.0,1964.0,39259.0,39.46668344444444
UPZ34,04,SAN CRISTÓBAL,2025,3,152.0,688.0,731.0,865.0,2436.0,394686.0,5580.0,1964.0,39259.0,39.46668344444444
UPZ34,04,SAN CRISTÓBAL,2025,4,101.0,628.0,638.0,655.0,2022.0,394686.0,5580.0,1964.0,39259.0,39.46668344444444
UPZ34,04,SAN CRISTÓBAL,2025,5,111.0,879.0,837.0,713.0,2540.0,394686.0,5580.0,1964.0,39259.0,39.46668344444444
UPZ34,04,SAN CRISTÓBAL,2025,6,132.0,804.0,645.0,716.0,2297.0,394686.0,5580.0,1964.0,39259.0,39.46668344444444
UPZ34,04,SAN CRISTÓBAL,2025,7,158.0,727.0,773.0,740.0,2398.0,394686.0,5580.0,1964.0,39259.0,39.46668344444444
UPZ34,04,SAN CRISTÓBAL,2025,8,141.0,782.0,792.0,651.0,2366.0,394686.0,5580.0,1964.0,39259.0,39.46668344444444
UPZ34,04,SAN CRISTÓBAL,2025,9,142.0,770.0,772.0,754.0,2438.0,394686.0,5580.0,1964.0,39259.0,39.46668344444444
UPZ34,04,SAN CRISTÓBAL,2025,10,137.0,686.0,830.0,658.0,2311.0,394686.0,5580.0,1964.0,39259.0,39.46668344444444
UPZ34,04,SAN CRISTÓBAL,2025,11,100.0,860.0,843.0,739.0,2542.0,394686.0,5580.0,1964.0,39259.0,39.46668344444444
UPZ34,04,SAN CRISTÓBAL,2025,12,107.0,914.0,922.0,847.0,2790.0,394686.0,5580.0,1964.0,39259.0,39.46668344444444
UPZ33,04,SAN CRISTÓBAL,2025,1,62.0,382.0,368.0,226.0,1038.0,394686.0,5580.0,1964.0,39259.0,39.46668344444444
UPZ33,04,SAN CRISTÓBAL,2025,2,118.0,365.0,408.0,331.0,1222.0,394686.0,5580.0,1964.0,39259.0,39.46668344444444
UPZ33,04,SAN CRISTÓBAL,2025,3,81.0,409.0,445.0,436.0,1371.0,394686.0,5580.0,1964.0,39259.0,39.46668344444444
UPZ33,04,SAN CRISTÓBAL,2025,4,61.0,313.0,508.0,308.0,1190.0,394686.0,5580.0,1964.0,39259.0,39.46668344444444
UPZ33,04,SAN CRISTÓBAL,2025,5,78.0,429.0,532.0,470.0,1509.0,394686.0,5580.0,1964.0,39259.0,39.46668344444444
UPZ33,04,SAN CRISTÓBAL,2025,6,106.0,521.0,540.0,405.0,1572.0,394686.0,5580.0,1964.0,39259.0,39.46668344444444
